,0.01,0.1,1.0,10.0
1,0.16618516910310224,0.16618516910310224,0.16618516910310224,0.16618516910310224
2,0.19870167151322163,0.19870167151322163,0.19870167151322163,0.19870167151322163
3,0.20987564529357844,0.20987564529357844,0.20987564529357844,0.20987564529357844
4,0.21573515221691517,0.21573515221691517,0.21573515221691517,0.21573515221691517
5,0.22009700785536648,0.22009700785536648,0.22009700785536648,0.22009700785536648
6,0.22350126317451546,0.22350126317451546,0.22350126317451546,0.22350126317451546
7,0.22509700785536652,0.22509700785536652,0.22509700785536652,0.22509700785536652
8,0.22617534441242648,0.22617534441242648,0.22617534441242648,0.22617534441242648
9,0.2277710890932775,0.2277710890932775,0.2277710890932775,0.2277710890932775
