,0,1,5,10,20
1,71.87793427230046,72.84037558685445,72.93427230046949,72.98122065727699,73.42723004694835
2,80.49295774647888,81.7605633802817,82.06572769953053,81.73708920187794,82.27699530516432
3,83.84976525821595,85.18779342723005,85.28169014084507,85.56338028169014,85.35211267605634
4,85.28169014084507,86.78403755868544,87.13615023474178,87.1830985915493,87.01877934272301
5,86.24413145539907,87.76995305164318,88.07511737089202,88.26291079812206,88.09859154929578
6,86.92488262910798,88.59154929577466,88.77934272300469,88.87323943661973,88.82629107981221
7,87.34741784037558,88.92018779342723,89.29577464788733,89.5774647887324,89.4131455399061
8,87.60563380281691,89.24882629107981,89.60093896713614,89.81220657276995,89.76525821596243
9,87.76995305164318,89.50704225352113,89.7887323943662,90.0469483568075,89.90610328638498
